title,price,location,ambientes,banos,metros_cuadrados,link
Paraguay 2196 - Dpto De 1 Dormitorio Externo.,300000.0,"Paraguay 2150, Centro, Rosario, Santa Fe",2,1,42.0,https://departamento.mercadolibre.com.ar/MLA-1452857739-paraguay-2196-dpto-de-1-dormitorio-externo-_JM#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Dorrego 140 - Dpto Monoambiente Externo.,220000.0,"Dorrego 150, Centro, Rosario, Santa Fe",1,1,30.0,https://departamento.mercadolibre.com.ar/MLA-1454030841-dorrego-140-dpto-monoambiente-externo-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
"Alquiler Departamento 2 Dormitorios, Cochera Y Amenities En Barrio Privado Sol Paraná - Pueblo Esther",360000.0,"Sol Parana, Pueblo Esther, Rosario, Santa Fe",3,1,85.0,https://departamento.mercadolibre.com.ar/MLA-1453385999-alquiler-departamento-2-dormitorios-cochera-y-amenities-en-barrio-privado-sol-parana-pueblo-esther-_JM#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Alquiler - Departamento - Echesortu,210000.0,"Bv. Avellaneda 1200 - Piso 2º Dpto 04, Rosario, Santa Fe",2,1,39.0,https://departamento.mercadolibre.com.ar/MLA-1452261375-alquiler-departamento-echesortu-_JM#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Entre Rios Al 1900 - Alquiler Departametno 1 Dormitorio En Rosario,170000.0,"Entre Rios Al 1900, Centro, Rosario, Santa Fe",2,1,26.0,https://departamento.mercadolibre.com.ar/MLA-1452695319-entre-rios-al-1900-alquiler-departametno-1-dormitorio-en-rosario-_JM#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Suipacha 1139 - Dpto De 1 Dormitorio Externo. Con Cochera.,290000.0,"Suipacha 1150, Centro, Rosario, Santa Fe",2,1,30.0,https://departamento.mercadolibre.com.ar/MLA-1451722573-suipacha-1139-dpto-de-1-dormitorio-externo-con-cochera-_JM#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Departamento De 2 Dormitorios,220000.0,"Gral Manuel N Savio 856 1°, General Las Heras, Rosario, Santa Fe",3,1,50.0,https://departamento.mercadolibre.com.ar/MLA-1446806283-departamento-de-2-dormitorios-_JM#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Departamento 1 Dormitorio Balcon Corrido Al Frente Rosario,326400.0,"Laprida Al 1700, Rosario, Santa Fe",2,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1447971703-departamento-1-dormitorio-balcon-corrido-al-frente-rosario-_JM#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Departamento Con Cochera Y Terraza Exclusiva Con Parrillero!!,350000.0,"Catamarca Al 3600, Luis Agote, Rosario, Santa Fe",2,1,40.0,https://departamento.mercadolibre.com.ar/MLA-1450713799-departamento-con-cochera-y-terraza-exclusiva-con-parrillero-_JM#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
3 Febrero 1756 - Dpto Monoambiente.,130000.0,"3 Febrero 1750, Centro, Rosario, Santa Fe",1,1,20.0,https://departamento.mercadolibre.com.ar/MLA-1451728535-3-febrero-1756-dpto-monoambiente-_JM#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Alquiler - Departamento - Ludueña,190000.0,"Urquiza 4300 - Piso 1º Dpto 02, Rosario, Santa Fe",2,1,44.0,https://departamento.mercadolibre.com.ar/MLA-1442218679-alquiler-departamento-luduena-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Alquiler - Departamento - República De La Sexta,140000.0,"Cerrito 100 - Piso 4º Dpto B, República De La Sexta, Rosario, Santa Fe",1,1,40.0,https://departamento.mercadolibre.com.ar/MLA-1452234297-alquiler-departamento-republica-de-la-sexta-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Paraguay 1988 - Amplio Dpto De 1 Dormitorio Externo.,270000.0,"Paraguay 1950, Centro, Rosario, Santa Fe",2,1,43.0,https://departamento.mercadolibre.com.ar/MLA-1939900110-paraguay-1988-amplio-dpto-de-1-dormitorio-externo-_JM#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Jujuy 2773 - Dpto De 1 Dormitorio.,150000.0,"Jujuy 2750, Centro, Rosario, Santa Fe",2,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1444575787-jujuy-2773-dpto-de-1-dormitorio-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Alquiler Rosario Departamento Zona Facultades Medicina,120000.0,"Urquiza 3269 / 71, Luis Agote, Rosario, Santa Fe",2,1,27.0,https://departamento.mercadolibre.com.ar/MLA-1894735146-alquiler-rosario-departamento-zona-facultades-medicina-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
"9 De Julio 1900 - Departamento Monoambiente En Alquiler - Rosario, Centro",160000.0,"9 De Julio Y Moreno, Centro, Rosario, Santa Fe",1,1,26.0,https://departamento.mercadolibre.com.ar/MLA-1900116126-9-de-julio-1900-departamento-monoambiente-en-alquiler-rosario-centro-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Departamento 1 Dormitorio - Italia 900 - Centro Rosario | Alquiler,215000.0,"Italia 928, Centro, Rosario, Santa Fe",2,1,43.0,https://departamento.mercadolibre.com.ar/MLA-1901952164-departamento-1-dormitorio-italia-900-centro-rosario-alquiler-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Salta 2374 - Dpto Monoambiente.,180000.0,"Salta 2350, Centro, Rosario, Santa Fe",1,1,25.0,https://departamento.mercadolibre.com.ar/MLA-1452818059-salta-2374-dpto-monoambiente-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Departamento En Alquiler,1200.0,"Jujuy 1325, Centro, Rosario, Santa Fe",5,2,105.0,https://departamento.mercadolibre.com.ar/MLA-1449874255-departamento-en-alquiler-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Montevideo 1849 - Dpto Monoambiente.,230000.0,"Montevideo 1850, Centro, Rosario, Santa Fe",1,1,30.0,https://departamento.mercadolibre.com.ar/MLA-1881773030-montevideo-1849-dpto-monoambiente-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Departamento - Centro,130000.0,"Mitre Al 1300, Rosario, Santa Fe",1,1,26.0,https://departamento.mercadolibre.com.ar/MLA-1438669403-departamento-centro-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
"Alquiler - Departamento De 2 Dormitorios Con Balcón En Zona Centro, Rosario",350000.0,"Balcarce 700, Centro, Rosario, Santa Fe",4,1,50.0,https://departamento.mercadolibre.com.ar/MLA-1913522142-alquiler-departamento-de-2-dormitorios-con-balcon-en-zona-centro-rosario-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Rodriguez Al 1100 Alquiler Departamento 2 Dormitorios Con Cochera En Rosario,600000.0,"Rodriguez AL 1100, Rosario, Santa Fe",3,1,58.0,https://departamento.mercadolibre.com.ar/MLA-1442297259-rodriguez-al-1100-alquiler-departamento-2-dormitorios-con-cochera-en-rosario-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Alquiler - Departamento Tipo Duplex De Un Dormitorio A Metros De Bv. Oroño,320000.0,"9 De Julio Al 2200, Centro, Rosario, Santa Fe",2,1,37.0,https://departamento.mercadolibre.com.ar/MLA-1925140998-alquiler-departamento-tipo-duplex-de-un-dormitorio-a-metros-de-bv-orono-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Departamento - Centro,900000.0,"Av. Pellegrini Al 800, Centro, Rosario, Santa Fe",4,2,140.0,https://departamento.mercadolibre.com.ar/MLA-1445157961-departamento-centro-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Departamento 3 Dor - Centro - Zona Río,950000.0,"San Martín Al 400, Centro, Rosario, Santa Fe",4,2,120.0,https://departamento.mercadolibre.com.ar/MLA-1909439802-departamento-3-dor-centro-zona-rio-_JM#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Departamento En Alquiler,1500000.0,"Av Carballo Al 100, Puerto Norte, Rosario, Santa Fe",3,2,113.0,https://departamento.mercadolibre.com.ar/MLA-1900101852-departamento-en-alquiler-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Departamento En Centro,1200000.0,"Necochea Al 1300, Centro, Rosario, Santa Fe",6,3,125.0,https://departamento.mercadolibre.com.ar/MLA-1890317222-departamento-en-centro-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Ov Lagos Al 100 - Alquiler Departamento 2 Dormitorios Amoblado En Pichincha Rosario,350000.0,"OV Lagos AL 100, Centro, Rosario, Santa Fe",3,1,81.0,https://departamento.mercadolibre.com.ar/MLA-1929835136-ov-lagos-al-100-alquiler-departamento-2-dormitorios-amoblado-en-pichincha-rosario-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=cfd6470d-6c30-4d35-9f69-e70412515a34
Alquiler Depto 1 Dormitorio Amoblado Quinquela,1500.0,"Avenida Del Huerto 1200, Centro, Rosario, Santa Fe",2,2,105.0,https://departamento.mercadolibre.com.ar/MLA-1926173884-alquiler-depto-1-dormitorio-amoblado-quinquela-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Alquiler Departamento 3 Dormitorios C/cochera -110m2- Fisherton Golf- Contrato Anual,600000.0,"Eva Perón 9150, Fisherton, Rosario, Santa Fe",5,2,110.0,https://departamento.mercadolibre.com.ar/MLA-1456258877-alquiler-departamento-3-dormitorios-ccochera-110m2-fisherton-golf-contrato-anual-_JM#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
San Luis Al 500 - Venta Departamento De 1 Dormitorio En Rosario Centro,280000.0,"San Luis Al 500, Martin, Rosario, Santa Fe",2,1,43.0,https://departamento.mercadolibre.com.ar/MLA-1935120542-san-luis-al-500-venta-departamento-de-1-dormitorio-en-rosario-centro-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Departamento - Puerto Norte,350000.0,"Thedy 343 Bis - Condo Norte, Puerto Norte, Rosario, Santa Fe",1,1,44.0,https://departamento.mercadolibre.com.ar/MLA-1939189750-departamento-puerto-norte-_JM#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Departamento - Centro,235000.0,"Moreno 1054, Centro, Rosario, Santa Fe",1,1,34.0,https://departamento.mercadolibre.com.ar/MLA-1906595530-departamento-centro-_JM#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Departamento En Alquiler 2 Dormitorios Maui,1200000.0,"Av. Estanislao Lopez Al 2600, Puerto Norte, Rosario, Santa Fe",3,3,90.0,https://departamento.mercadolibre.com.ar/MLA-1937333142-departamento-en-alquiler-2-dormitorios-maui-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Alquiler Monoambiente Amoblado Centro Rosario,230000.0,"Mendoza Al 1400. Entre Corrientes Y Paraguay, Centro, Rosario, Santa Fe",1,1,34.0,https://departamento.mercadolibre.com.ar/MLA-1455634687-alquiler-monoambiente-amoblado-centro-rosario-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Departamento - Microcentro,220000.0,"Rioja 1250- 9no Piso Al Norte, Rosario, Santa Fe",1,1,40.0,https://departamento.mercadolibre.com.ar/MLA-1938769544-departamento-microcentro-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Departamento Duplex De Dos Dormitorios En Barrio Abasto,1200000.0,"Dorrego 1942 - Edificio Bruna, Abasto, Rosario, Santa Fe",3,1,88.0,https://departamento.mercadolibre.com.ar/MLA-1939202564-departamento-duplex-de-dos-dormitorios-en-barrio-abasto-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Alquiler De Departamento 3 Dormitorios Con Cochera,1300.0,"Santiago 500, Centro, Rosario, Santa Fe",5,2,115.0,https://departamento.mercadolibre.com.ar/MLA-1456347029-alquiler-de-departamento-3-dormitorios-con-cochera-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Oasis Del Yacht. Duplex 2 Dormitorios.,1800.0,"José Hernandez 1220, Alberdi, Rosario, Santa Fe",5,3,153.0,https://departamento.mercadolibre.com.ar/MLA-1939364192-oasis-del-yacht-duplex-2-dormitorios-_JM#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Departamento Premium Vista Franca Al Rio 2 Dormitorios 2 Cocheras,1800.0,"Av Colombres 1300, Alberdi, Rosario, Santa Fe",5,3,153.0,https://departamento.mercadolibre.com.ar/MLA-1938465872-departamento-premium-vista-franca-al-rio-2-dormitorios-2-cocheras-_JM#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Italia Al 1600 Alquiler Departamento 3 Dormitorios En Rosario,400000.0,"Italia AL 1600, Centro, Rosario, Santa Fe",4,1,68.0,https://departamento.mercadolibre.com.ar/MLA-1453148199-italia-al-1600-alquiler-departamento-3-dormitorios-en-rosario-_JM#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
"Departamento, Un Dormitorio, Amplio, Centro, Zona De Facultades, Luminoso",240000.0,"Corrientes Al 1273, Centro, Rosario, Santa Fe",2,1,45.0,https://departamento.mercadolibre.com.ar/MLA-1454288569-departamento-un-dormitorio-amplio-centro-zona-de-facultades-luminoso-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Departamento En Alquiler Temporario Rioja 3100,250000.0,"Rioja 3154, Centro, Rosario, Santa Fe",1,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1445307699-departamento-en-alquiler-temporario-rioja-3100-_JM#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Departamento 1 Dor- Mendoza 300 - Martin,300000.0,"Mendoza Al 300, Martin, Rosario, Santa Fe",2,1,50.0,https://departamento.mercadolibre.com.ar/MLA-1456314731-departamento-1-dor-mendoza-300-martin-_JM#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Alquiler Temporario Departamento En Condominios Del Alto Iii,950.0,"Thedy Al 100, Rosario, Santa Fe",2,1,60.0,https://departamento.mercadolibre.com.ar/MLA-1883045640-alquiler-temporario-departamento-en-condominios-del-alto-iii-_JM#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Departamento En Macrocentro,220000.0,"Rioja 3100, Rosario, Santa Fe",1,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1445282079-departamento-en-macrocentro-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Departamento - Martin,330000.0,"Necochea Al 1500. Barrio Martín, Martin, Rosario, Santa Fe",2,1,45.0,https://departamento.mercadolibre.com.ar/MLA-1923464608-departamento-martin-_JM#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Monoambiente En Alquiler Rosario,230000.0,"Francia Y San Luis' 07 D, Rosario, Santa Fe",1,1,29.0,https://departamento.mercadolibre.com.ar/MLA-1900591946-monoambiente-en-alquiler-rosario-_JM#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Departamento Reciclado 2 Dormitorios En Alquiler,400000.0,"Entre Rios 800, Centro, Rosario, Santa Fe",3,1,65.0,https://departamento.mercadolibre.com.ar/MLA-1923202180-departamento-reciclado-2-dormitorios-en-alquiler-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Departamento En Alquiler,360000.0,"Av Pellegrini 3709 - 11 Piso, Rosario, Santa Fe",2,1,50.0,https://departamento.mercadolibre.com.ar/MLA-1936706214-departamento-en-alquiler-_JM#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Departamento Reciclado 2 Dormitorios En Alquiler,400000.0,"Entre Rios 800, Centro, Rosario, Santa Fe",3,1,65.0,https://departamento.mercadolibre.com.ar/MLA-1925178862-departamento-reciclado-2-dormitorios-en-alquiler-_JM#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Departamento De Un Dormitorio En Güemes 2036,220000.0,"Güemes 2036 1°, Centro, Rosario, Santa Fe",2,1,40.0,https://departamento.mercadolibre.com.ar/MLA-1451013759-departamento-de-un-dormitorio-en-guemes-2036-_JM#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Rioja Al 1900 Alquiler Departamento 2 Dormitorios En Rosario,350000.0,"Rioja AL 1900, Rosario, Santa Fe",3,1,48.0,https://departamento.mercadolibre.com.ar/MLA-1455383859-rioja-al-1900-alquiler-departamento-2-dormitorios-en-rosario-_JM#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Mendoza Al 100 Alquiler Departamento 2 Dormitorios En Rosario,400000.0,"Mendoza AL 100, Rosario, Santa Fe",3,1,55.0,https://departamento.mercadolibre.com.ar/MLA-1442394011-mendoza-al-100-alquiler-departamento-2-dormitorios-en-rosario-_JM#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Alquiler Lourdes Rosario. Categoria. Parque Independencia. Cochera Piscina Y Quincho,800000.0,"Pueyrredon Al 1639 Rosario, Rosario, Santa Fe",3,2,67.0,https://departamento.mercadolibre.com.ar/MLA-1448008107-alquiler-lourdes-rosario-categoria-parque-independencia-cochera-piscina-y-quincho-_JM#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
Alquiler Depto. 1 Dormitorio Lourdes,280000.0,"Alvear 1400, Centro, Rosario, Santa Fe",2,1,43.0,https://departamento.mercadolibre.com.ar/MLA-1450741899-alquiler-depto-1-dormitorio-lourdes-_JM#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
"Monoambiente, Amueblado, Impecable, Moderno, Pileta, Pichincha.",350.0,"Ov. Lagos Al 568, Alberto Olmedo, Rosario, Santa Fe",1,1,30.0,https://departamento.mercadolibre.com.ar/MLA-1883359784-monoambiente-amueblado-impecable-moderno-pileta-pichincha-_JM#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=b49d27f6-b480-4307-b942-e3cddc840cc0
